farm_id,theta_deg,L_geo,L_energy
7,50.0,0.33261371304245213,0.13154717601049104
7,55.0,0.2943840891425943,0.1148397291752199
7,60.0,0.3306948046770666,0.13068167096467898
7,65.0,0.33072669089917117,0.1306131749923366
7,70.0,0.29137468859047977,0.11363856468318356
7,75.0,0.29138727272014486,0.11308654119804995
7,80.0,0.37384782518896453,0.14846723836815834
7,85.0,0.5423939994631859,0.22886402901923575
7,90.0,0.5699996589005174,0.2435724719234279
7,95.0,0.46324855904548135,0.19002344657697823
7,100.0,0.32898698529075265,0.12898032073114452
7,105.0,0.2991334636883606,0.11677253688685596
7,110.0,0.3274152344617879,0.12891910171543908
7,115.0,0.3436702282040266,0.1358700104280347
7,120.0,0.32967618876237403,0.12973133027710604
7,125.0,0.3496817735999769,0.13874284102772105
7,130.0,0.438084863160342,0.17887597688134727
7,135.0,0.43027710591178203,0.1754576714233802
7,140.0,0.33538762886196827,0.13248977223687486
7,145.0,0.29509856071669405,0.115248586463094
7,150.0,0.33969161576904705,0.13462489799012733
7,155.0,0.3405862977197156,0.1355522065099879
7,160.0,0.3021239366299143,0.11920450628817214
7,165.0,0.30634609706723304,0.12015055834895172
7,170.0,0.3765341540351489,0.1507266395627742
7,175.0,0.502108576278981,0.21211114901026273
7,180.0,0.5166701984361526,0.21853745403329206
7,185.0,0.4180873957726364,0.16923399474560663
7,190.0,0.323800072673057,0.12781486134338282
7,195.0,0.2848364877076558,0.11235673337122787
7,200.0,0.3040042960887688,0.11937268082555241
7,205.0,0.31510093951566975,0.12430123372418178
7,210.0,0.3059022233548242,0.12054849383499655
7,215.0,0.3352374955624463,0.13286362647109995
7,220.0,0.41478783560499755,0.16885026841504702
7,225.0,0.4040807995150564,0.16456020118793036
7,230.0,0.33142556343556684,0.1311163469679607
7,235.0,0.2943137717857175,0.11472536854410764
7,240.0,0.33054458080827953,0.1307072621373343
7,245.0,0.3279242963990554,0.12958862214888256
7,250.0,0.28826144482351146,0.1124216517971306
7,255.0,0.2853799957663624,0.11093478934593126
7,260.0,0.37334292219619547,0.14794593447881155
7,265.0,0.5440725078877415,0.2295474351070329
7,270.0,0.5738276720656691,0.2450292072758078
7,275.0,0.4729043057744283,0.19348416104450195
7,280.0,0.33209201999292737,0.12992680441019488
7,285.0,0.2932562445024719,0.11448709436789783
7,290.0,0.3242225039207718,0.12757758834298327
7,295.0,0.34060769419685655,0.13461950694203817
7,300.0,0.3270004876631287,0.12876558653063108
7,305.0,0.3520375282983018,0.13949068832493516
7,310.0,0.43378566198373014,0.17718287744770034
7,315.0,0.4239474544146593,0.1729130050875024
7,320.0,0.33394161891180085,0.13187563054586404
7,325.0,0.29609103779384127,0.11569208697339683
7,330.0,0.33960379714576183,0.1346334665916895
7,335.0,0.34175178508982007,0.13581233122057035
7,340.0,0.29695884985357046,0.11725149104200006
7,345.0,0.3018456428928433,0.11849071969417935
7,350.0,0.37316633974013014,0.14932207398638142
7,355.0,0.5038665818290169,0.21257271639985387
8,0.0,0.16913758652868238,0.10203727555959008
