farm_id,theta_deg,state,upstream_turbine_index,downstream_turbine_index,upstream_alongwind_D,upstream_crosswind_D,downstream_alongwind_D,downstream_crosswind_D,pair_velocity_deficit_pct
2,140.0,bad,245,53,40.73221224497667,18.217576357046916,65.89665148207331,19.62667234364657,4.213654256859593
2,140.0,bad,246,53,35.07062009879716,21.438491796176002,65.89665148207331,19.62667234364657,2.6688895839764437
2,140.0,bad,247,53,32.78591764209324,21.421491639657457,65.89665148207331,19.62667234364657,2.847733225140618
2,140.0,bad,248,53,30.109607184618334,18.182240529436907,65.89665148207331,19.62667234364657,2.7859780047333955
2,140.0,bad,251,53,26.217719918275424,21.077686187346906,65.89665148207331,19.62667234364657,2.366564840576026
2,140.0,bad,255,53,26.186366426788762,18.064104540790346,65.89665148207331,19.62667234364657,2.3635804814801045
2,140.0,bad,258,53,33.902358546045576,18.222529151011784,65.89665148207331,19.62667234364657,3.3119391979686186
2,140.0,bad,259,53,36.19177530119023,18.203267980352315,65.89665148207331,19.62667234364657,3.7048890773835117
2,140.0,bad,266,53,37.3216985067124,21.43584888169611,65.89665148207331,19.62667234364657,2.450520827425588
2,140.0,bad,269,53,38.45613654113182,18.25000988875652,65.89665148207331,19.62667234364657,4.16397364667472
2,140.0,bad,272,53,39.6109994686204,21.43165437102718,65.89665148207331,19.62667234364657,2.1401379826243723
2,140.0,bad,343,53,22.964659930379195,17.49491493696176,65.89665148207331,19.62667234364657,2.0846177576825373
2,140.0,bad,78,54,46.42164511842081,2.1617602619694196,70.81570251175324,1.4812288466143784,4.937374602181534
2,140.0,bad,80,54,53.97036480806493,-0.00969740618086945,70.81570251175324,1.4812288466143784,2.282821683979631
2,140.0,bad,91,54,48.69313102567935,2.16701112011458,70.81570251175324,1.4812288466143784,5.660337063040575
2,140.0,bad,98,54,44.14231898084692,2.161138711842682,70.81570251175324,1.4812288466143784,4.34271112515741
2,140.0,bad,104,54,41.86824933750951,2.1550384349294553,70.81570251175324,1.4812288466143784,3.8503904746871256
2,140.0,bad,105,54,39.59675004467236,2.153732124618532,70.81570251175324,1.4812288466143784,3.4377081282642004
