farm_id,year,n_turb,layout_type,wake_model,country_x,AEP_kWh,AEP_noWake_kWh,CF,WakeLoss,precompute_time_s,farm_id_int,spacing_D,aspect_ratio,n_turbines,axis_deviation_abs,paradigm,country_y,density_bin,aspect_bin,size_bin,dev_bin,AEP_GWh
131,2024,25,real,gauss,China,680825741.4973792,767107611.797682,0.350489442212293,0.1124768793495676,6.87359700000161,131,3.6,2.57,30,26.599999999999994,A,China,中(2.9-4.3D),狭长,小(<20),小偏差,0.6808257414973792
39,2022,26,real,gauss,Taiwan,1034378025.6416996,1097756504.5683637,0.5251982866929168,0.0577345510255795,7.02487359999941,39,5.3,1.73,55,64.6,E,Taiwan,疏(>4.3D),中等,中(20-70),大偏差,1.0343780256416995
126,2023,26,real,gauss,Vietnam,712796469.3201863,813590426.6944549,0.3386689168623491,0.1238878360255361,7.34093170000051,126,4.1,1.03,75,2.8000000000000114,B,Vietnam,中(2.9-4.3D),近方形,中(20-70),小偏差,0.7127964693201863
130,2021,26,real,gauss,Vietnam,399254105.6912533,444162727.665822,0.204065476969718,0.1011084883474441,7.21438809999745,130,3.8,1.23,73,44.7,A,Vietnam,中(2.9-4.3D),近方形,中(20-70),中偏差,0.3992541056912533
130,2022,26,real,gauss,Vietnam,378197320.1003557,421253255.4120767,0.1992063924005834,0.1022091455877366,7.131639799998084,130,3.8,1.23,73,44.7,A,Vietnam,中(2.9-4.3D),近方形,中(20-70),中偏差,0.37819732010035567
130,2023,26,real,gauss,Vietnam,442103987.0240887,496169131.9396636,0.2178603395378153,0.1089651520726796,7.306585199999972,130,3.8,1.23,73,44.7,A,Vietnam,中(2.9-4.3D),近方形,中(20-70),中偏差,0.4421039870240887
130,2024,26,real,gauss,Vietnam,468578745.4849439,522378477.905788,0.2326053102959294,0.1029899482775913,7.271878100000322,130,3.8,1.23,73,44.7,A,Vietnam,中(2.9-4.3D),近方形,中(20-70),中偏差,0.46857874548494394
98,2020,27,real,gauss,China,445317786.9598751,513793480.2644087,0.2266802002320542,0.1332747415737828,7.461230600001727,98,1.9,1.0,10,44.8,A,China,密(<2.9D),近方形,小(<20),中偏差,0.4453177869598751
126,2024,27,real,gauss,Vietnam,720016640.906385,815363775.4812058,0.3316413754076953,0.1169381537934396,7.904703200001677,126,4.1,1.03,75,2.8000000000000114,B,Vietnam,中(2.9-4.3D),近方形,中(20-70),小偏差,0.720016640906385
127,2023,27,real,gauss,Sweden,1253315132.7767868,1329092598.6937895,0.5670544709471396,0.057014436760445,8.876448400002118,127,5.0,1.55,174,82.4,A,Sweden,疏(>4.3D),中等,大(>70),大偏差,1.2533151327767869
127,2024,27,real,gauss,Sweden,1237989563.2709768,1317576745.8758855,0.5579394658838218,0.0604042101183271,8.136621800000285,127,5.0,1.55,174,82.4,A,Sweden,疏(>4.3D),中等,大(>70),大偏差,1.2379895632709768
128,2016,27,real,gauss,United Kingdom,786363549.6135732,1101817173.2619476,0.357488350455552,0.2863030558095848,7.968457499999204,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.7863635496135732
128,2017,27,real,gauss,United Kingdom,867094570.102815,1223902424.8010795,0.3876235812614564,0.2915329257201662,8.051753600000666,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.867094570102815
128,2018,27,real,gauss,United Kingdom,807886458.3451412,1113038173.3549423,0.3694039590055515,0.2741610506403447,7.880889699998079,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.8078864583451412
128,2019,27,real,gauss,United Kingdom,815607689.7426122,1156013192.7033353,0.367713843124642,0.2944650676214908,7.8951092999996035,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.8156076897426122
128,2020,27,real,gauss,United Kingdom,921943197.2767122,1208782629.8299625,0.4182514005828262,0.237296123781659,7.955702900002507,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.9219431972767121
128,2021,27,real,gauss,United Kingdom,728116868.0037446,1018755564.9262996,0.3420508803595395,0.2852879600648669,7.82584240000142,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.7281168680037446
128,2022,27,real,gauss,United Kingdom,846670951.6694245,1175200709.1625628,0.3849519199013488,0.2795520415633901,8.031262000000424,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.8466709516694245
128,2023,27,real,gauss,United Kingdom,774450232.3104539,1083260352.970239,0.3514254096719458,0.2850747004753244,7.956130200000189,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.7744502323104538
128,2024,27,real,gauss,United Kingdom,834683117.3326592,1148257317.8814025,0.380669739328152,0.2730870473591273,7.773018099996989,128,6.1,1.01,35,49.599999999999994,E,United Kingdom,疏(>4.3D),近方形,小(<20),中偏差,0.8346831173326592
125,2024,28,real,gauss,China,1247007357.0111237,1311866984.254366,0.563675193470593,0.0494407039903568,8.294880200002808,125,7.5,2.38,339,33.19999999999999,E,China,疏(>4.3D),狭长,大(>70),中偏差,1.2470073570111238
89,2016,29,real,gauss,China,910845759.2264868,1037559934.888121,0.3878547104974777,0.1221270901090622,8.408528699997987,89,1.5,2.23,56,63.0,C,China,密(<2.9D),狭长,中(20-70),中偏差,0.9108457592264868
89,2017,29,real,gauss,China,860697595.0279149,991854129.6208298,0.3684114624473149,0.1322336931168033,8.601145299999189,89,1.5,2.23,56,63.0,C,China,密(<2.9D),狭长,中(20-70),中偏差,0.8606975950279149
124,2021,29,real,gauss,China,1263358673.7221,1388659720.5683494,0.5421116500412368,0.0902316420576858,8.600747799999226,124,4.8,1.43,284,62.900000000000006,A,China,疏(>4.3D),中等,大(>70),中偏差,1.2633586737221
124,2022,29,real,gauss,China,1358103035.9341817,1471405338.2240667,0.5686841429282841,0.0770027805027789,8.500391900000977,124,4.8,1.43,284,62.900000000000006,A,China,疏(>4.3D),中等,大(>70),中偏差,1.3581030359341817
124,2023,29,real,gauss,China,1203803265.2195542,1314320582.2959614,0.5226042732136968,0.0840870321632996,8.586275400000886,124,4.8,1.43,284,62.900000000000006,A,China,疏(>4.3D),中等,大(>70),中偏差,1.2038032652195543
124,2024,29,real,gauss,China,1282763568.6980674,1396620052.6088555,0.5553449655596976,0.0815228763886832,8.538717299998098,124,4.8,1.43,284,62.900000000000006,A,China,疏(>4.3D),中等,大(>70),中偏差,1.2827635686980674
121,2014,30,real,gauss,Germany,1230147631.3352027,1505603615.8364024,0.4974514259918325,0.1829538542574346,9.08227149999948,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.2301476313352027
121,2015,30,real,gauss,Germany,1241669487.0651326,1516805891.7124286,0.5003503735755692,0.1813919672586946,9.188283100000262,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.2416694870651326
121,2016,30,real,gauss,Germany,1109730592.257069,1386798123.5270083,0.4544351319644019,0.1997893756628976,9.00407389999964,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.109730592257069
121,2017,30,real,gauss,Germany,1190322713.0425775,1474365868.7733362,0.4816390357864278,0.1926544569070095,8.905669600000692,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.1903227130425775
121,2018,30,real,gauss,Germany,1163463220.4100497,1473940507.4836054,0.4721464249695843,0.2106443818438914,9.356153200002154,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.1634632204100497
121,2019,30,real,gauss,Germany,1215499000.9298687,1509320171.270795,0.4842432576111982,0.1946712009377965,8.736542700000427,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.2154990009298687
121,2020,30,real,gauss,Germany,1234179283.218207,1512267082.0230703,0.5014542837714151,0.1838880195903259,8.758367399997951,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.2341792832182068
121,2021,30,real,gauss,Germany,1109313138.7534158,1365643414.74414,0.4508853142923285,0.1876992729018863,8.785583700002462,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.1093131387534159
121,2022,30,real,gauss,Germany,1170713864.2795217,1429572393.0540009,0.4750309857088747,0.181074096024951,8.873929600002157,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.1707138642795216
121,2023,30,real,gauss,Germany,1198458351.5906048,1461945968.4414554,0.4821217924171714,0.180230748973403,8.763696699999855,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.1984583515906049
121,2024,30,real,gauss,Germany,1197374981.8048396,1488296712.274126,0.4821514785394377,0.1954729376676216,8.728309699999954,121,6.3,1.53,60,65.80000000000001,B,Germany,疏(>4.3D),中等,中(20-70),大偏差,1.1973749818048396
122,2014,30,real,gauss,United Kingdom,952224584.3195016,1332477556.8624644,0.3906562397208211,0.2853728909613536,8.730138099999749,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.9522245843195016
122,2015,30,real,gauss,United Kingdom,1029587935.166305,1402362393.6042235,0.4147884679583857,0.2658189210849043,8.645957499997166,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,1.0295879351663049
122,2016,30,real,gauss,United Kingdom,886062324.2207539,1272253584.6237912,0.3611127375884395,0.303548966236346,8.725944199999503,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.8860623242207539
122,2017,30,real,gauss,United Kingdom,970532637.2783382,1374283445.3934853,0.3901952467649009,0.2937900543505019,8.636453299997811,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.9705326372783382
122,2018,30,real,gauss,United Kingdom,927749733.0495844,1309746657.2508392,0.3796340670470515,0.2916571094772382,8.636110900002677,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.9277497330495844
122,2019,30,real,gauss,United Kingdom,924734438.6404408,1314783036.2499692,0.3756792356857366,0.2966638501223951,8.66919880000205,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.9247344386404408
122,2020,30,real,gauss,United Kingdom,1041762389.1579332,1402615500.6896708,0.423016359750653,0.257271583947493,8.641273099998216,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,1.0417623891579333
122,2021,30,real,gauss,United Kingdom,897473586.5305316,1264696655.480602,0.3642935486810081,0.2903645450145676,8.690561300001718,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.8974735865305317
122,2022,30,real,gauss,United Kingdom,936535429.0492046,1309520666.614987,0.382337386833723,0.2848257740978775,8.684359799997765,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.9365354290492046
122,2023,30,real,gauss,United Kingdom,968073453.810526,1340543957.8571486,0.3923296671977816,0.2778502725431058,8.693284900000435,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.968073453810526
122,2024,30,real,gauss,United Kingdom,973333689.0526168,1365712966.3903782,0.391321388273476,0.2873072797828316,8.699379599998792,122,4.5,1.05,267,61.599999999999994,A,United Kingdom,疏(>4.3D),近方形,大(>70),中偏差,0.9733336890526169
123,2014,30,real,gauss,United Kingdom,1062863535.4807192,1307760624.5775504,0.4493757548962959,0.1872644614727875,8.734422599998652,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.0628635354807192
123,2015,30,real,gauss,United Kingdom,1130974352.789263,1360493518.772524,0.4724203645736269,0.1687028734913341,8.756360900002619,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.130974352789263
123,2016,30,real,gauss,United Kingdom,962864983.4539016,1219799579.7626443,0.4036661985720461,0.2106367312888717,9.048898299999564,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,0.9628649834539017
123,2017,30,real,gauss,United Kingdom,1063962370.6283226,1371584684.2591865,0.4349449638738952,0.2242824064465368,8.697649000001547,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.0639623706283226
123,2018,30,real,gauss,United Kingdom,999077486.50738,1253835740.2156675,0.4273945441937799,0.2031831168446894,8.696971999997913,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,0.99907748650738
123,2019,30,real,gauss,United Kingdom,1020239939.1358676,1292482371.9694288,0.4265395456063663,0.2106353159917607,8.696519400000398,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.0202399391358676
123,2020,30,real,gauss,United Kingdom,1142167493.238256,1386054381.150243,0.4717166370289745,0.175957661711363,8.700989700002538,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.142167493238256
123,2021,30,real,gauss,United Kingdom,861632129.104409,1082189473.6974463,0.3808150486627813,0.2038065883596829,8.769508000001224,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,0.861632129104409
123,2022,30,real,gauss,United Kingdom,1021569947.5389388,1277623558.2663198,0.4353404702714304,0.2004139709781453,8.705603400001564,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.0215699475389388
123,2023,30,real,gauss,United Kingdom,1015927461.763512,1274984247.791158,0.4233031090681299,0.2031843032386071,8.861132699999871,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.0159274617635121
123,2024,30,real,gauss,United Kingdom,1008586633.3373308,1264758619.8987722,0.4234200811659659,0.2025461479613752,8.897350600000209,123,4.0,2.65,158,53.69999999999999,A,United Kingdom,中(2.9-4.3D),狭长,大(>70),中偏差,1.0085866333373308
97,2018,32,real,gauss,China,670631066.8162364,853492940.4936594,0.2668349992106874,0.2142511847510489,9.650080899999011,97,3.2,132.67,21,60.400000000000006,C,China,中(2.9-4.3D),狭长,小(<20),中偏差,0.6706310668162364
97,2019,32,real,gauss,China,653822594.8700134,837834166.3665323,0.2594204683810045,0.2196276767925674,9.51037830000132,97,3.2,132.67,21,60.400000000000006,C,China,中(2.9-4.3D),狭长,小(<20),中偏差,0.6538225948700134
117,2024,32,real,gauss,United States of America,1449268830.1725254,1491598906.438202,0.5567943317296707,0.0283789938990748,9.47406680000131,117,3.7,2.47,246,75.7,A,United States of America,中(2.9-4.3D),狭长,大(>70),大偏差,1.4492688301725254
118,2021,32,real,gauss,China,915065651.4564612,1007510002.8033168,0.3583882893597494,0.0917552690193016,9.400871699999698,118,3.2,3.96,161,7.800000000000011,A,China,中(2.9-4.3D),狭长,大(>70),小偏差,0.9150656514564612
118,2022,32,real,gauss,China,968798142.5808536,1063482383.2161474,0.3726146702234051,0.0890322605523122,9.578287000000271,118,3.2,3.96,161,7.800000000000011,A,China,中(2.9-4.3D),狭长,大(>70),小偏差,0.9687981425808536
118,2023,32,real,gauss,China,945340258.529236,1031137867.0778364,0.3708496494983508,0.0832067284966889,9.384176100000332,118,3.2,3.96,161,7.800000000000011,A,China,中(2.9-4.3D),狭长,大(>70),小偏差,0.945340258529236
118,2024,32,real,gauss,China,1003927552.2135668,1095974266.6823592,0.3828277731137762,0.0839862004674878,9.421285199998238,118,3.2,3.96,161,7.800000000000011,A,China,中(2.9-4.3D),狭长,大(>70),小偏差,1.0039275522135669
119,2024,32,real,gauss,China,837825624.543976,1000501091.0259516,0.3453640781822879,0.1625939920916649,9.46805019999738,119,3.9,1.14,21,9.5,A,China,中(2.9-4.3D),近方形,小(<20),小偏差,0.8378256245439759
120,2021,32,real,gauss,China,732991445.7210302,855236443.6356304,0.2849002820744054,0.1429370776050348,9.533016299999872,120,5.2,1.24,178,25.099999999999994,B,China,疏(>4.3D),近方形,大(>70),小偏差,0.7329914457210303
120,2022,32,real,gauss,China,769273703.911636,896610916.0796736,0.3023874622294166,0.1420205909658168,9.410886499998014,120,5.2,1.24,178,25.099999999999994,B,China,疏(>4.3D),近方形,大(>70),小偏差,0.769273703911636
120,2023,32,real,gauss,China,772313096.5070775,901945466.4131708,0.3020623812997017,0.1437252857665678,9.395599199997378,120,5.2,1.24,178,25.099999999999994,B,China,疏(>4.3D),近方形,大(>70),小偏差,0.7723130965070775
120,2024,32,real,gauss,China,809726363.3652045,941682206.7843952,0.319898215615204,0.1401277867081999,9.398618700000952,120,5.2,1.24,178,25.099999999999994,B,China,疏(>4.3D),近方形,大(>70),小偏差,0.8097263633652044
97,2020,33,real,gauss,China,782785114.8320268,989404760.7810748,0.2990891571745803,0.20883227384709,9.715793599996688,97,3.2,132.67,21,60.400000000000006,C,China,中(2.9-4.3D),狭长,小(<20),中偏差,0.7827851148320268
91,2020,34,real,gauss,China,887638372.1403155,1011037989.3738222,0.3290108499723175,0.1220524040940669,9.471366900001158,91,1.9,863.13,16,50.0,C,China,密(<2.9D),狭长,小(<20),中偏差,0.8876383721403155
114,2023,34,real,gauss,China,1139667061.715654,1252908772.2988255,0.4266754004865722,0.0903830455072932,9.02778279999984,114,4.1,1.4,131,46.900000000000006,B,China,中(2.9-4.3D),中等,大(>70),中偏差,1.139667061715654
114,2024,34,real,gauss,China,1145467733.8338346,1262982338.2850718,0.4379904766731802,0.093045326833947,9.064486999999644,114,4.1,1.4,131,46.900000000000006,B,China,中(2.9-4.3D),中等,大(>70),中偏差,1.1454677338338346
41,2021,35,real,gauss,China,1156610153.1594784,1286362877.039668,0.4209682086112751,0.1008679014266892,9.161872900000162,41,3.4,3.09,118,82.69999999999999,A,China,中(2.9-4.3D),狭长,大(>70),大偏差,1.1566101531594783
41,2022,35,real,gauss,China,1350436968.1406224,1469995112.9359653,0.4790652269114273,0.0813323416814318,10.093853299997136,41,3.4,3.09,118,82.69999999999999,A,China,中(2.9-4.3D),狭长,大(>70),大偏差,1.3504369681406223
62,2023,35,real,gauss,Taiwan,1155420562.794948,1218595536.1402657,0.4541479719336313,0.0518424460550835,10.800247600000148,62,4.2,1.19,114,36.900000000000006,B,Taiwan,中(2.9-4.3D),近方形,大(>70),中偏差,1.155420562794948
111,2021,35,real,gauss,China,859336096.6841846,973837569.5586247,0.3125711000033407,0.1175775883511415,10.335032199996933,111,4.5,2.15,152,15.699999999999989,A,China,疏(>4.3D),狭长,大(>70),小偏差,0.8593360966841845
115,2022,35,real,gauss,Vietnam,599213610.1030061,703869319.0097101,0.2296805588957055,0.148686277523712,10.358566799997789,115,2.2,1.48,27,17.400000000000006,A,Vietnam,密(<2.9D),中等,小(<20),小偏差,0.5992136101030061
115,2023,35,real,gauss,Vietnam,714508916.2606938,831619326.1197759,0.2574667734215065,0.1408221360192572,10.275654299999587,115,2.2,1.48,27,17.400000000000006,A,Vietnam,密(<2.9D),中等,小(<20),小偏差,0.7145089162606938
