config_hash,ws_bin_m_s,wd_sector_deg,wake_efficiency,p_noWake_kW,n_turbines
000999d0e861,0.0,280,1.00000000,0.00,20
000999d0e861,3.0,280,0.47428308,656.14,20
000999d0e861,4.0,280,0.72519731,7631.14,20
000999d0e861,5.0,280,0.77099039,18612.58,20
000999d0e861,6.0,280,0.79110198,34188.08,20
000999d0e861,7.0,280,0.80171713,54608.36,20
000999d0e861,8.0,280,0.80576938,81834.08,20
000999d0e861,9.0,280,0.81074994,116677.17,20
000999d0e861,10.0,280,0.82458126,156919.07,20
000999d0e861,11.0,280,0.88256257,184300.00,20
000999d0e861,12.0,280,0.96469736,184300.00,20
000999d0e861,13.0,280,0.99865300,184300.00,20
000999d0e861,14.0,280,1.00000000,184300.00,20
000999d0e861,16.0,280,1.00000000,184300.00,20
000999d0e861,18.0,280,1.00000000,184300.00,20
000999d0e861,20.0,280,1.00000000,184300.00,20
000999d0e861,22.0,280,1.00000000,184300.00,20
000999d0e861,25.0,280,1.00000000,184300.00,20
000999d0e861,30.0,280,1.00000000,0.00,20
000999d0e861,0.0,290,1.00000000,0.00,20
000999d0e861,3.0,290,0.63976848,656.14,20
000999d0e861,4.0,290,0.76345472,7631.14,20
000999d0e861,5.0,290,0.80510673,18612.58,20
000999d0e861,6.0,290,0.82409886,34188.08,20
000999d0e861,7.0,290,0.83332796,54608.36,20
000999d0e861,8.0,290,0.83688504,81834.08,20
000999d0e861,9.0,290,0.84076075,116677.17,20
000999d0e861,10.0,290,0.84980833,156919.07,20
000999d0e861,11.0,290,0.89000542,184300.00,20
000999d0e861,12.0,290,0.95652234,184300.00,20
000999d0e861,13.0,290,0.99425187,184300.00,20
000999d0e861,14.0,290,1.00000000,184300.00,20
000999d0e861,16.0,290,1.00000000,184300.00,20
000999d0e861,18.0,290,1.00000000,184300.00,20
000999d0e861,20.0,290,1.00000000,184300.00,20
000999d0e861,22.0,290,1.00000000,184300.00,20
000999d0e861,25.0,290,1.00000000,184300.00,20
000999d0e861,30.0,290,1.00000000,0.00,20
000999d0e861,0.0,300,1.00000000,0.00,20
000999d0e861,3.0,300,0.58143954,656.14,20
000999d0e861,4.0,300,0.87109284,7631.14,20
000999d0e861,5.0,300,0.89653265,18612.58,20
000999d0e861,6.0,300,0.90695308,34188.08,20
000999d0e861,7.0,300,0.91204386,54608.36,20
000999d0e861,8.0,300,0.91205752,81834.08,20
000999d0e861,9.0,300,0.91646048,116677.17,20
000999d0e861,10.0,300,0.92677337,156919.07,20
000999d0e861,11.0,300,0.97239500,184300.00,20
000999d0e861,12.0,300,1.00000000,184300.00,20
000999d0e861,13.0,300,1.00000000,184300.00,20
000999d0e861,14.0,300,1.00000000,184300.00,20
000999d0e861,16.0,300,1.00000000,184300.00,20
000999d0e861,18.0,300,1.00000000,184300.00,20
000999d0e861,20.0,300,1.00000000,184300.00,20
000999d0e861,22.0,300,1.00000000,184300.00,20
000999d0e861,25.0,300,1.00000000,184300.00,20
000999d0e861,30.0,300,1.00000000,0.00,20
000999d0e861,0.0,310,1.00000000,0.00,20
000999d0e861,3.0,310,0.60369763,656.14,20
000999d0e861,4.0,310,0.76232044,7631.14,20
000999d0e861,5.0,310,0.81064448,18612.58,20
000999d0e861,6.0,310,0.82855226,34188.08,20
000999d0e861,7.0,310,0.83797266,54608.36,20
000999d0e861,8.0,310,0.84167084,81834.08,20
000999d0e861,9.0,310,0.84587618,116677.17,20
000999d0e861,10.0,310,0.85552496,156919.07,20
000999d0e861,11.0,310,0.90352601,184300.00,20
000999d0e861,12.0,310,0.97501188,184300.00,20
000999d0e861,13.0,310,1.00000000,184300.00,20
000999d0e861,14.0,310,1.00000000,184300.00,20
000999d0e861,16.0,310,1.00000000,184300.00,20
000999d0e861,18.0,310,1.00000000,184300.00,20
000999d0e861,20.0,310,1.00000000,184300.00,20
000999d0e861,22.0,310,1.00000000,184300.00,20
000999d0e861,25.0,310,1.00000000,184300.00,20
000999d0e861,30.0,310,1.00000000,0.00,20
000999d0e861,0.0,320,1.00000000,0.00,20
000999d0e861,3.0,320,0.62833415,656.14,20
000999d0e861,4.0,320,0.83780775,7631.14,20
000999d0e861,5.0,320,0.87495818,18612.58,20
000999d0e861,6.0,320,0.88760942,34188.08,20
000999d0e861,7.0,320,0.89346882,54608.36,20
000999d0e861,8.0,320,0.89536657,81834.08,20
000999d0e861,9.0,320,0.89881353,116677.17,20
000999d0e861,10.0,320,0.90695559,156919.07,20
000999d0e861,11.0,320,0.94572153,184300.00,20
000999d0e861,12.0,320,0.99056275,184300.00,20
000999d0e861,13.0,320,1.00000000,184300.00,20
000999d0e861,14.0,320,1.00000000,184300.00,20
000999d0e861,16.0,320,1.00000000,184300.00,20
000999d0e861,18.0,320,1.00000000,184300.00,20
000999d0e861,20.0,320,1.00000000,184300.00,20
000999d0e861,22.0,320,1.00000000,184300.00,20
000999d0e861,25.0,320,1.00000000,184300.00,20
000999d0e861,30.0,320,1.00000000,0.00,20
000999d0e861,0.0,330,1.00000000,0.00,20
000999d0e861,3.0,330,0.71574952,656.14,20
000999d0e861,4.0,330,0.86148991,7631.14,20
000999d0e861,5.0,330,0.89164404,18612.58,20
000999d0e861,6.0,330,0.90396036,34188.08,20
000999d0e861,7.0,330,0.90951283,54608.36,20
000999d0e861,8.0,330,0.91064477,81834.08,20
000999d0e861,9.0,330,0.91198640,116677.17,20
000999d0e861,10.0,330,0.91737437,156919.07,20
000999d0e861,11.0,330,0.94633086,184300.00,20
000999d0e861,12.0,330,0.99312621,184300.00,20
000999d0e861,13.0,330,1.00000000,184300.00,20
000999d0e861,14.0,330,1.00000000,184300.00,20
000999d0e861,16.0,330,1.00000000,184300.00,20
000999d0e861,18.0,330,1.00000000,184300.00,20
000999d0e861,20.0,330,1.00000000,184300.00,20
000999d0e861,22.0,330,1.00000000,184300.00,20
000999d0e861,25.0,330,1.00000000,184300.00,20
000999d0e861,30.0,330,1.00000000,0.00,20
000999d0e861,0.0,340,1.00000000,0.00,20
000999d0e861,3.0,340,0.68418749,656.14,20
000999d0e861,4.0,340,0.92378208,7631.14,20
000999d0e861,5.0,340,0.93887897,18612.58,20
000999d0e861,6.0,340,0.94532472,34188.08,20
000999d0e861,7.0,340,0.94864441,54608.36,20
000999d0e861,8.0,340,0.94921462,81834.08,20
000999d0e861,9.0,340,0.95201038,116677.17,20
000999d0e861,10.0,340,0.95784078,156919.07,20
000999d0e861,11.0,340,0.98477058,184300.00,20
000999d0e861,12.0,340,0.99989195,184300.00,20
000999d0e861,13.0,340,1.00000000,184300.00,20
000999d0e861,14.0,340,1.00000000,184300.00,20
000999d0e861,16.0,340,1.00000000,184300.00,20
000999d0e861,18.0,340,1.00000000,184300.00,20
000999d0e861,20.0,340,1.00000000,184300.00,20
000999d0e861,22.0,340,1.00000000,184300.00,20
000999d0e861,25.0,340,1.00000000,184300.00,20
000999d0e861,30.0,340,1.00000000,0.00,20
000999d0e861,0.0,350,1.00000000,0.00,20
000999d0e861,3.0,350,0.43854855,656.14,20
000999d0e861,4.0,350,0.61157675,7631.14,20
000999d0e861,5.0,350,0.68782400,18612.58,20
000999d0e861,6.0,350,0.71720638,34188.08,20
000999d0e861,7.0,350,0.73438704,54608.36,20
000999d0e861,8.0,350,0.73877102,81834.08,20
000999d0e861,9.0,350,0.74717411,116677.17,20
000999d0e861,10.0,350,0.77055110,156919.07,20
000999d0e861,11.0,350,0.85986595,184300.00,20
000999d0e861,12.0,350,0.99590656,184300.00,20
000999d0e861,13.0,350,1.00000000,184300.00,20
000999d0e861,14.0,350,1.00000000,184300.00,20
000999d0e861,16.0,350,1.00000000,184300.00,20
000999d0e861,18.0,350,1.00000000,184300.00,20
000999d0e861,20.0,350,1.00000000,184300.00,20
000999d0e861,22.0,350,1.00000000,184300.00,20
000999d0e861,25.0,350,1.00000000,184300.00,20
000999d0e861,30.0,350,1.00000000,0.00,20
009b22c5e82d,0.0,0,1.00000000,0.00,40
009b22c5e82d,3.0,0,0.30752750,1312.27,40
009b22c5e82d,4.0,0,0.58338678,15262.27,40
009b22c5e82d,5.0,0,0.65664189,37225.17,40
009b22c5e82d,6.0,0,0.68855397,68376.16,40
009b22c5e82d,7.0,0,0.70491197,109216.71,40
009b22c5e82d,8.0,0,0.70948082,163668.16,40
009b22c5e82d,9.0,0,0.71357907,233354.34,40
009b22c5e82d,10.0,0,0.72662805,313838.14,40
009b22c5e82d,11.0,0,0.79411894,368600.00,40
009b22c5e82d,12.0,0,0.91372875,368600.00,40
009b22c5e82d,13.0,0,0.98349048,368600.00,40
009b22c5e82d,14.0,0,1.00000000,368600.00,40
009b22c5e82d,16.0,0,1.00000000,368600.00,40
009b22c5e82d,18.0,0,1.00000000,368600.00,40
009b22c5e82d,20.0,0,1.00000000,368600.00,40
009b22c5e82d,22.0,0,1.00000000,368600.00,40
009b22c5e82d,25.0,0,1.00000000,368600.00,40
009b22c5e82d,30.0,0,1.00000000,0.00,40
009b22c5e82d,0.0,10,1.00000000,0.00,40
009b22c5e82d,3.0,10,0.45750956,1312.27,40
009b22c5e82d,4.0,10,0.76372830,15262.27,40
009b22c5e82d,5.0,10,0.80960240,37225.17,40
009b22c5e82d,6.0,10,0.82611457,68376.16,40
009b22c5e82d,7.0,10,0.83618785,109216.71,40
009b22c5e82d,8.0,10,0.83829048,163668.16,40
009b22c5e82d,9.0,10,0.84188311,233354.34,40
009b22c5e82d,10.0,10,0.85233223,313838.14,40
009b22c5e82d,11.0,10,0.90845021,368600.00,40
009b22c5e82d,12.0,10,0.97793233,368600.00,40
009b22c5e82d,13.0,10,0.99938946,368600.00,40
009b22c5e82d,14.0,10,1.00000000,368600.00,40
009b22c5e82d,16.0,10,1.00000000,368600.00,40
009b22c5e82d,18.0,10,1.00000000,368600.00,40
009b22c5e82d,20.0,10,1.00000000,368600.00,40
009b22c5e82d,22.0,10,1.00000000,368600.00,40
009b22c5e82d,25.0,10,1.00000000,368600.00,40
009b22c5e82d,30.0,10,1.00000000,0.00,40
009b22c5e82d,0.0,20,1.00000000,0.00,40
009b22c5e82d,3.0,20,0.39279344,1312.27,40
009b22c5e82d,4.0,20,0.75186757,15262.27,40
009b22c5e82d,5.0,20,0.79572421,37225.17,40
009b22c5e82d,6.0,20,0.81464830,68376.16,40
009b22c5e82d,7.0,20,0.82460653,109216.71,40
009b22c5e82d,8.0,20,0.82559175,163668.16,40
009b22c5e82d,9.0,20,0.82936740,233354.34,40
009b22c5e82d,10.0,20,0.84203329,313838.14,40
009b22c5e82d,11.0,20,0.90720778,368600.00,40
009b22c5e82d,12.0,20,0.98577180,368600.00,40
009b22c5e82d,13.0,20,0.99975676,368600.00,40
009b22c5e82d,14.0,20,1.00000000,368600.00,40
009b22c5e82d,16.0,20,1.00000000,368600.00,40
009b22c5e82d,18.0,20,1.00000000,368600.00,40
009b22c5e82d,20.0,20,1.00000000,368600.00,40
009b22c5e82d,22.0,20,1.00000000,368600.00,40
009b22c5e82d,25.0,20,1.00000000,368600.00,40
009b22c5e82d,30.0,20,1.00000000,0.00,40
009b22c5e82d,0.0,30,1.00000000,0.00,40
009b22c5e82d,3.0,30,0.38461618,1312.27,40
009b22c5e82d,4.0,30,0.77036934,15262.27,40
009b22c5e82d,5.0,30,0.81626343,37225.17,40
009b22c5e82d,6.0,30,0.83325929,68376.16,40
009b22c5e82d,7.0,30,0.84242955,109216.71,40
009b22c5e82d,8.0,30,0.84260102,163668.16,40
009b22c5e82d,9.0,30,0.84533031,233354.34,40
009b22c5e82d,10.0,30,0.85752740,313838.14,40
009b22c5e82d,11.0,30,0.92081699,368600.00,40
009b22c5e82d,12.0,30,0.99482556,368600.00,40
009b22c5e82d,13.0,30,1.00000000,368600.00,40
009b22c5e82d,14.0,30,1.00000000,368600.00,40
009b22c5e82d,16.0,30,1.00000000,368600.00,40
009b22c5e82d,18.0,30,1.00000000,368600.00,40
009b22c5e82d,20.0,30,1.00000000,368600.00,40
009b22c5e82d,22.0,30,1.00000000,368600.00,40
009b22c5e82d,25.0,30,1.00000000,368600.00,40
009b22c5e82d,30.0,30,1.00000000,0.00,40
009b22c5e82d,0.0,40,1.00000000,0.00,40
009b22c5e82d,3.0,40,0.31285398,1312.27,40
009b22c5e82d,4.0,40,0.72452659,15262.27,40
009b22c5e82d,5.0,40,0.78146656,37225.17,40
009b22c5e82d,6.0,40,0.80086168,68376.16,40
009b22c5e82d,7.0,40,0.81149737,109216.71,40
009b22c5e82d,8.0,40,0.81207669,163668.16,40
009b22c5e82d,9.0,40,0.81591370,233354.34,40
009b22c5e82d,10.0,40,0.82903379,313838.14,40
009b22c5e82d,11.0,40,0.89872685,368600.00,40
009b22c5e82d,12.0,40,0.98491315,368600.00,40
009b22c5e82d,13.0,40,0.99976458,368600.00,40
009b22c5e82d,14.0,40,1.00000000,368600.00,40
009b22c5e82d,16.0,40,1.00000000,368600.00,40
009b22c5e82d,18.0,40,1.00000000,368600.00,40
009b22c5e82d,20.0,40,1.00000000,368600.00,40
009b22c5e82d,22.0,40,1.00000000,368600.00,40
009b22c5e82d,25.0,40,1.00000000,368600.00,40
009b22c5e82d,30.0,40,1.00000000,0.00,40
009b22c5e82d,0.0,50,1.00000000,0.00,40
009b22c5e82d,3.0,50,0.29098028,1312.27,40
009b22c5e82d,4.0,50,0.60922838,15262.27,40
009b22c5e82d,5.0,50,0.67349437,37225.17,40
009b22c5e82d,6.0,50,0.70305295,68376.16,40
009b22c5e82d,7.0,50,0.71906723,109216.71,40
009b22c5e82d,8.0,50,0.72358234,163668.16,40
009b22c5e82d,9.0,50,0.72748423,233354.34,40
009b22c5e82d,10.0,50,0.74030691,313838.14,40
009b22c5e82d,11.0,50,0.81299851,368600.00,40
009b22c5e82d,12.0,50,0.92928328,368600.00,40
009b22c5e82d,13.0,50,0.98733022,368600.00,40
009b22c5e82d,14.0,50,1.00000000,368600.00,40
009b22c5e82d,16.0,50,1.00000000,368600.00,40
009b22c5e82d,18.0,50,1.00000000,368600.00,40
009b22c5e82d,20.0,50,1.00000000,368600.00,40
009b22c5e82d,22.0,50,1.00000000,368600.00,40
009b22c5e82d,25.0,50,1.00000000,368600.00,40
009b22c5e82d,30.0,50,1.00000000,0.00,40
009b22c5e82d,0.0,60,1.00000000,0.00,40
009b22c5e82d,3.0,60,0.26837841,1312.27,40
009b22c5e82d,4.0,60,0.61371955,15262.27,40
009b22c5e82d,5.0,60,0.69442109,37225.17,40
009b22c5e82d,6.0,60,0.72152013,68376.16,40
009b22c5e82d,7.0,60,0.73675179,109216.71,40
009b22c5e82d,8.0,60,0.73794737,163668.16,40
009b22c5e82d,9.0,60,0.73992374,233354.34,40
009b22c5e82d,10.0,60,0.75060838,313838.14,40
009b22c5e82d,11.0,60,0.81631983,368600.00,40
009b22c5e82d,12.0,60,0.92576017,368600.00,40
009b22c5e82d,13.0,60,0.99096349,368600.00,40
009b22c5e82d,14.0,60,1.00000000,368600.00,40
009b22c5e82d,16.0,60,1.00000000,368600.00,40
009b22c5e82d,18.0,60,1.00000000,368600.00,40
009b22c5e82d,20.0,60,1.00000000,368600.00,40
009b22c5e82d,22.0,60,1.00000000,368600.00,40
009b22c5e82d,25.0,60,1.00000000,368600.00,40
009b22c5e82d,30.0,60,1.00000000,0.00,40
009b22c5e82d,0.0,70,1.00000000,0.00,40
009b22c5e82d,3.0,70,0.30108472,1312.27,40
009b22c5e82d,4.0,70,0.69046450,15262.27,40
009b22c5e82d,5.0,70,0.74393069,37225.17,40
009b22c5e82d,6.0,70,0.76866338,68376.16,40
009b22c5e82d,7.0,70,0.78223000,109216.71,40
009b22c5e82d,8.0,70,0.78398052,163668.16,40
009b22c5e82d,9.0,70,0.78751789,233354.34,40
009b22c5e82d,10.0,70,0.79920253,313838.14,40
009b22c5e82d,11.0,70,0.86776272,368600.00,40
009b22c5e82d,12.0,70,0.96420651,368600.00,40
009b22c5e82d,13.0,70,0.99891643,368600.00,40
009b22c5e82d,14.0,70,1.00000000,368600.00,40
009b22c5e82d,16.0,70,1.00000000,368600.00,40
009b22c5e82d,18.0,70,1.00000000,368600.00,40
009b22c5e82d,20.0,70,1.00000000,368600.00,40
009b22c5e82d,22.0,70,1.00000000,368600.00,40
009b22c5e82d,25.0,70,1.00000000,368600.00,40
009b22c5e82d,30.0,70,1.00000000,0.00,40
009b22c5e82d,0.0,80,1.00000000,0.00,40
009b22c5e82d,3.0,80,0.29003791,1312.27,40
009b22c5e82d,4.0,80,0.69915779,15262.27,40
009b22c5e82d,5.0,80,0.75985494,37225.17,40
009b22c5e82d,6.0,80,0.78307193,68376.16,40
009b22c5e82d,7.0,80,0.79510319,109216.71,40
009b22c5e82d,8.0,80,0.79595835,163668.16,40
009b22c5e82d,9.0,80,0.79920953,233354.34,40
009b22c5e82d,10.0,80,0.81314731,313838.14,40
009b22c5e82d,11.0,80,0.88726348,368600.00,40
009b22c5e82d,12.0,80,0.98116487,368600.00,40
009b22c5e82d,13.0,80,0.99889912,368600.00,40
009b22c5e82d,14.0,80,1.00000000,368600.00,40
009b22c5e82d,16.0,80,1.00000000,368600.00,40
009b22c5e82d,18.0,80,1.00000000,368600.00,40
009b22c5e82d,20.0,80,1.00000000,368600.00,40
009b22c5e82d,22.0,80,1.00000000,368600.00,40
009b22c5e82d,25.0,80,1.00000000,368600.00,40
009b22c5e82d,30.0,80,1.00000000,0.00,40
009b22c5e82d,0.0,90,1.00000000,0.00,40
009b22c5e82d,3.0,90,0.31298990,1312.27,40
009b22c5e82d,4.0,90,0.70603365,15262.27,40
009b22c5e82d,5.0,90,0.76457242,37225.17,40
009b22c5e82d,6.0,90,0.78433541,68376.16,40
009b22c5e82d,7.0,90,0.79518346,109216.71,40
009b22c5e82d,8.0,90,0.79552213,163668.16,40
009b22c5e82d,9.0,90,0.79838280,233354.34,40
009b22c5e82d,10.0,90,0.81203488,313838.14,40
009b22c5e82d,11.0,90,0.88238633,368600.00,40
009b22c5e82d,12.0,90,0.98680027,368600.00,40
009b22c5e82d,13.0,90,1.00000000,368600.00,40
009b22c5e82d,14.0,90,1.00000000,368600.00,40
009b22c5e82d,16.0,90,1.00000000,368600.00,40
009b22c5e82d,18.0,90,1.00000000,368600.00,40
009b22c5e82d,20.0,90,1.00000000,368600.00,40
009b22c5e82d,22.0,90,1.00000000,368600.00,40
009b22c5e82d,25.0,90,1.00000000,368600.00,40
009b22c5e82d,30.0,90,1.00000000,0.00,40
009b22c5e82d,0.0,100,1.00000000,0.00,40
009b22c5e82d,3.0,100,0.35357519,1312.27,40
009b22c5e82d,4.0,100,0.73247649,15262.27,40
009b22c5e82d,5.0,100,0.78173348,37225.17,40
009b22c5e82d,6.0,100,0.80155686,68376.16,40
009b22c5e82d,7.0,100,0.81216641,109216.71,40
009b22c5e82d,8.0,100,0.81347063,163668.16,40
009b22c5e82d,9.0,100,0.81715625,233354.34,40
009b22c5e82d,10.0,100,0.83005337,313838.14,40
009b22c5e82d,11.0,100,0.89931954,368600.00,40
009b22c5e82d,12.0,100,0.98653123,368600.00,40
009b22c5e82d,13.0,100,0.99980903,368600.00,40
009b22c5e82d,14.0,100,1.00000000,368600.00,40
009b22c5e82d,16.0,100,1.00000000,368600.00,40
009b22c5e82d,18.0,100,1.00000000,368600.00,40
009b22c5e82d,20.0,100,1.00000000,368600.00,40
009b22c5e82d,22.0,100,1.00000000,368600.00,40
009b22c5e82d,25.0,100,1.00000000,368600.00,40
009b22c5e82d,30.0,100,1.00000000,0.00,40
009b22c5e82d,0.0,110,1.00000000,0.00,40
009b22c5e82d,3.0,110,0.32683453,1312.27,40
009b22c5e82d,4.0,110,0.66800368,15262.27,40
009b22c5e82d,5.0,110,0.73358022,37225.17,40
009b22c5e82d,6.0,110,0.75924676,68376.16,40
009b22c5e82d,7.0,110,0.77366758,109216.71,40
009b22c5e82d,8.0,110,0.77592564,163668.16,40
009b22c5e82d,9.0,110,0.78016885,233354.34,40
009b22c5e82d,10.0,110,0.79478769,313838.14,40
009b22c5e82d,11.0,110,0.87153168,368600.00,40
009b22c5e82d,12.0,110,0.96618748,368600.00,40
009b22c5e82d,13.0,110,0.99921072,368600.00,40
009b22c5e82d,14.0,110,1.00000000,368600.00,40
009b22c5e82d,16.0,110,1.00000000,368600.00,40
009b22c5e82d,18.0,110,1.00000000,368600.00,40
009b22c5e82d,20.0,110,1.00000000,368600.00,40
009b22c5e82d,22.0,110,1.00000000,368600.00,40
009b22c5e82d,25.0,110,1.00000000,368600.00,40
009b22c5e82d,30.0,110,1.00000000,0.00,40
009b22c5e82d,0.0,120,1.00000000,0.00,40
009b22c5e82d,3.0,120,0.30087957,1312.27,40
009b22c5e82d,4.0,120,0.55231905,15262.27,40
009b22c5e82d,5.0,120,0.62750219,37225.17,40
009b22c5e82d,6.0,120,0.66235248,68376.16,40
009b22c5e82d,7.0,120,0.67927888,109216.71,40
009b22c5e82d,8.0,120,0.68427196,163668.16,40
009b22c5e82d,9.0,120,0.68821563,233354.34,40
009b22c5e82d,10.0,120,0.69971252,313838.14,40
009b22c5e82d,11.0,120,0.76156389,368600.00,40
009b22c5e82d,12.0,120,0.87877701,368600.00,40
009b22c5e82d,13.0,120,0.95730134,368600.00,40
009b22c5e82d,14.0,120,0.99936438,368600.00,40
009b22c5e82d,16.0,120,1.00000000,368600.00,40
009b22c5e82d,18.0,120,1.00000000,368600.00,40
009b22c5e82d,20.0,120,1.00000000,368600.00,40
009b22c5e82d,22.0,120,1.00000000,368600.00,40
009b22c5e82d,25.0,120,1.00000000,368600.00,40
009b22c5e82d,30.0,120,1.00000000,0.00,40
009b22c5e82d,0.0,130,1.00000000,0.00,40
009b22c5e82d,3.0,130,0.49006861,1312.27,40
009b22c5e82d,4.0,130,0.78967420,15262.27,40
009b22c5e82d,5.0,130,0.83504648,37225.17,40
009b22c5e82d,6.0,130,0.85172345,68376.16,40
009b22c5e82d,7.0,130,0.86001915,109216.71,40
009b22c5e82d,8.0,130,0.86103666,163668.16,40
009b22c5e82d,9.0,130,0.86535964,233354.34,40
009b22c5e82d,10.0,130,0.87718021,313838.14,40
009b22c5e82d,11.0,130,0.93259213,368600.00,40
009b22c5e82d,12.0,130,0.99475700,368600.00,40
009b22c5e82d,13.0,130,1.00000000,368600.00,40
009b22c5e82d,14.0,130,1.00000000,368600.00,40
009b22c5e82d,16.0,130,1.00000000,368600.00,40
009b22c5e82d,18.0,130,1.00000000,368600.00,40
009b22c5e82d,20.0,130,1.00000000,368600.00,40
009b22c5e82d,22.0,130,1.00000000,368600.00,40
009b22c5e82d,25.0,130,1.00000000,368600.00,40
009b22c5e82d,30.0,130,1.00000000,0.00,40
009b22c5e82d,0.0,140,1.00000000,0.00,40
009b22c5e82d,3.0,140,0.43111906,1312.27,40
009b22c5e82d,4.0,140,0.78247841,15262.27,40
009b22c5e82d,5.0,140,0.82572168,37225.17,40
009b22c5e82d,6.0,140,0.84145917,68376.16,40
009b22c5e82d,7.0,140,0.84973451,109216.71,40
009b22c5e82d,8.0,140,0.84978933,163668.16,40
009b22c5e82d,9.0,140,0.85327112,233354.34,40
009b22c5e82d,10.0,140,0.86526466,313838.14,40
009b22c5e82d,11.0,140,0.92684410,368600.00,40
009b22c5e82d,12.0,140,0.99460194,368600.00,40
009b22c5e82d,13.0,140,1.00000000,368600.00,40
009b22c5e82d,14.0,140,1.00000000,368600.00,40
009b22c5e82d,16.0,140,1.00000000,368600.00,40
009b22c5e82d,18.0,140,1.00000000,368600.00,40
009b22c5e82d,20.0,140,1.00000000,368600.00,40
009b22c5e82d,22.0,140,1.00000000,368600.00,40
009b22c5e82d,25.0,140,1.00000000,368600.00,40
009b22c5e82d,30.0,140,1.00000000,0.00,40
009b22c5e82d,0.0,150,1.00000000,0.00,40
009b22c5e82d,3.0,150,0.42740736,1312.27,40
009b22c5e82d,4.0,150,0.71540887,15262.27,40
009b22c5e82d,5.0,150,0.77051398,37225.17,40
009b22c5e82d,6.0,150,0.79178435,68376.16,40
009b22c5e82d,7.0,150,0.80371801,109216.71,40
009b22c5e82d,8.0,150,0.80587205,163668.16,40
009b22c5e82d,9.0,150,0.80926754,233354.34,40
009b22c5e82d,10.0,150,0.82078566,313838.14,40
009b22c5e82d,11.0,150,0.87916980,368600.00,40
009b22c5e82d,12.0,150,0.97284620,368600.00,40
009b22c5e82d,13.0,150,0.99982567,368600.00,40
009b22c5e82d,14.0,150,1.00000000,368600.00,40
009b22c5e82d,16.0,150,1.00000000,368600.00,40
009b22c5e82d,18.0,150,1.00000000,368600.00,40
009b22c5e82d,20.0,150,1.00000000,368600.00,40
009b22c5e82d,22.0,150,1.00000000,368600.00,40
009b22c5e82d,25.0,150,1.00000000,368600.00,40
009b22c5e82d,30.0,150,1.00000000,0.00,40
009b22c5e82d,0.0,160,1.00000000,0.00,40
009b22c5e82d,3.0,160,0.53573781,1312.27,40
009b22c5e82d,4.0,160,0.83221184,15262.27,40
009b22c5e82d,5.0,160,0.86353551,37225.17,40
009b22c5e82d,6.0,160,0.87646611,68376.16,40
009b22c5e82d,7.0,160,0.88396678,109216.71,40
